"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","COTTON","COTTON, PIMA - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","272,160,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","COTTON","COTTON, UPLAND - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","98,880,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","COTTON","COTTON, UPLAND, BIOTECH - AREA PLANTED, MEASURED IN PCT BY TYPE","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","COTTON","COTTON, UPLAND, BIOTECH, BT - AREA PLANTED, MEASURED IN PCT BY TYPE","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","COTTON","COTTON, UPLAND, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","COTTON","COTTON, UPLAND, BIOTECH, STACKED GENE - AREA PLANTED, MEASURED IN PCT BY TYPE","TOTAL","NOT SPECIFIED","88",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","FIELD CROP TOTALS","FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,420,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","FLAXSEED","FLAXSEED - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HAY","HAY, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HAY","HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HAY","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","LENTILS","LENTILS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","LENTILS","LENTILS - ACRES PLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","LENTILS","LENTILS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","LENTILS","LENTILS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","LENTILS","LENTILS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MINT","MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","33,034,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MINT","MINT, SPEARMINT, OIL - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,900",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MINT","MINT, SPEARMINT, OIL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","8,874,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MINT","MINT, SPEARMINT, OIL - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","430,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MINT","MINT, SPEARMINT, OIL - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","148",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","OATS","OATS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEANUTS","PEANUTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEANUTS","PEANUTS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEANUTS","PEANUTS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEAS","PEAS, DRY EDIBLE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEAS","PEAS, DRY EDIBLE - ACRES PLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEAS","PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEAS","PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEAS","PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","RICE","RICE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","RYE","RYE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","159,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","RYE","RYE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,328,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","RYE","RYE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","29,021,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","RYE","RYE - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,335,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","RYE","RYE - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33.6",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SAFFLOWER","SAFFLOWER - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","11,200,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SOYBEANS","SOYBEANS, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER - ACRES PLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, NON-OIL TYPE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, NON-OIL TYPE - ACRES PLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,532,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, NON-OIL TYPE - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, OIL TYPE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, OIL TYPE - ACRES PLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","68,443,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, OIL TYPE - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","TOBACCO","TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","TOBACCO","TOBACCO, FIRE-CURED (CLASS 2) - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","775,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","40,775,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.6",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","BARLEY","BARLEY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","26,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","47,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","8,320,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,080,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","80",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,010,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","680,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","472,328,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","102,680,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","151",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","315,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, SILAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","6,300,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","FIELD CROP TOTALS","FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,351,375,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","FIELD CROP TOTALS","FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,932,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","FIELD CROP TOTALS","FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,245,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,090,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","531,890,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,542,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.33",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","860,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","344,946,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","1,806,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.1",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","230,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY, ALFALFA - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","186,944,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","736,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.2",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,200,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","715,604,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS","TOTAL","NOT SPECIFIED","3,364,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS","TOTAL","NOT SPECIFIED","2.8",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","940,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","420,964,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS, DRY BASIS","TOTAL","NOT SPECIFIED","2,204,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE, DRY BASIS","TOTAL","NOT SPECIFIED","2.34",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","260,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - ACRES PLANTED","TOTAL","NOT SPECIFIED","55,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","294,640,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS, DRY BASIS","TOTAL","NOT SPECIFIED","1,160,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - YIELD, MEASURED IN TONS / ACRE, DRY BASIS","TOTAL","NOT SPECIFIED","4.46",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAYLAGE","HAYLAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","240,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAYLAGE","HAYLAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","1,664,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAYLAGE","HAYLAGE - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","6.93",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","130,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","806,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","6.2",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","858,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","7.8",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - AREA, MEASURED IN ACRES WHERE TAPS SET","TOTAL","NOT SPECIFIED","13,400",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - NUMBER OF TAPS","TOTAL","NOT SPECIFIED","780,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS","TOTAL","NOT SPECIFIED","196,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP","TOTAL","NOT SPECIFIED","0.251",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","46,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","68,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OATS","OATS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","8,850,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OATS","OATS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,392,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","RYE","RYE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","RYE","RYE - ACRES PLANTED","TOTAL","NOT SPECIFIED","190,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","RYE","RYE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,885,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","RYE","RYE - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","700,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","RYE","RYE - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","570,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","580,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","253,308,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","25,080,000",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS, FOLLOWING ANOTHER CROP (DOUBLE CROPPED) - AREA PLANTED, MEASURED IN PCT","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2025","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","WHEAT","WHEAT - ACRES HARVESTED","TOTAL","NOT SPECIFIED","185,000",""
