"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OHIO","39","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","47",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","43",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - PROGRESS, MEASURED IN PCT PASTURED","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","OATS","OATS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PASTURED","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","46",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","49",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - PROGRESS, MEASURED IN PCT PASTURED","TOTAL","NOT SPECIFIED","43",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","RYE","RYE - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PASTURED","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","50",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT PASTURED","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","OKLAHOMA","40","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PASTURED","TOTAL","NOT SPECIFIED","47",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","47",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TENNESSEE","47","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TENNESSEE","47","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TENNESSEE","47","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TENNESSEE","47","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TENNESSEE","47","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TENNESSEE","47","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TENNESSEE","47","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TENNESSEE","47","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TENNESSEE","47","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TENNESSEE","47","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","43",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","41",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2026","WEEK #09","2026-03-01","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","4",""
