"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","59",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","63",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","OKLAHOMA","40","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","59",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","46",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","80",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","74",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","93",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","56",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","79",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","67",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","83",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","84",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TENNESSEE","47","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","64",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","93",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","66",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","TEXAS","48","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","74",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","68",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","84",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","82",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT BOLLS OPENING","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT SETTING BOLLS","TOTAL","NOT SPECIFIED","88",""
"SURVEY","2025","WEEK #32","2025-08-10","STATE","VIRGINIA","51","","","","","","","00000000","","COTTON","COTTON, UPLAND - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT SQUARING","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2025","WEEK #33","2025-08-17","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2025","WEEK #33","2025-08-17","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2025","WEEK #33","2025-08-17","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2025","WEEK #33","2025-08-17","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2025","WEEK #33","2025-08-17","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","WEEK #33","2025-08-17","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2025","WEEK #33","2025-08-17","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2025","WEEK #33","2025-08-17","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","65",""
"SURVEY","2025","WEEK #33","2025-08-17","STATE","ALABAMA","01","","","","","","","00000000","","COTTON","COTTON, UPLAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","4",""
